"siteID","lon","lat","Age","Vege","temp","prcp","Pinus","Quercus","Picea","Betula","Alnus","Tsuga","Cupress","Fagus","Ulmus","Abies","Fraxinus","Salix","Poaceae","Cyperaceae","Artemisia","ChenAm"
203,-85.50132,36.03015,15975,"MixedP",3.06124993157573,1778.60002650321,0.610032363,0.071197411,0.249190939,0,0,0,0,0,0,0.017799353,0,0,0,0.012944984,0,0
203,-85.50132,36.03015,16116,"MixedP",2.4949999442324,1776.6000264734,0.6234375,0.040625,0.2390625,0,0,0,0,0,0,0.01875,0,0,0.015625,0.0125,0,0
203,-85.50132,36.03015,16258,"MixedP",1.95624995627441,1958.20002917945,0.570391872,0.089985486,0.166908563,0,0.014513788,0,0,0,0,0,0.031930334,0,0.01161103,0,0,0
203,-85.50132,36.03015,16399,"MixedP",2.00416662187005,1856.10002765805,0.575235109,0.031347962,0.269592476,0,0,0,0,0,0,0.036050157,0,0,0,0.021943574,0.015673981,0
203,-85.50132,36.03015,16544,"MixedP",1.13374997465871,1922.3000286445,0.531914894,0.072948328,0.279635258,0,0,0,0,0,0,0.039513678,0,0,0.012158055,0.015197568,0,0
203,-85.50132,36.03015,16685,"MixedP",0.809166648580382,1894.90002823621,0.476190476,0.047619048,0.384126984,0,0,0,0,0,0,0.025396825,0,0,0,0.012698413,0,0
203,-85.50132,36.03015,16756,"MixedP",0.453749989857897,1905.90002840012,0.515373353,0.029282577,0.346998536,0,0.011713031,0,0,0,0,0.03806735,0,0,0.011713031,0.011713031,0,0
203,-85.50132,36.03015,16828,"MixedP",0.635416652463997,1890.50002817065,0.534711965,0.11225997,0.1816839,0,0,0,0,0,0,0,0.026587888,0,0,0.041358936,0,0
203,-85.50132,36.03015,16973,"MixedP",1.08208330914689,1878.8000279963,0.693972179,0.030911901,0.170015456,0,0,0,0,0,0,0,0,0,0,0.01236476,0.01236476,0
203,-85.50132,36.03015,17122,"MixedP",0.549166654391835,1849.90002756566,0.63483146,0.070224719,0.141853933,0,0.014044944,0,0,0,0,0,0.014044944,0,0.014044944,0.019662921,0,0
203,-85.50132,36.03015,17264,"MixedP",-0.155833329850187,1822.40002715588,0.557163531,0.02894356,0.263386397,0,0.023154848,0,0,0,0,0.023154848,0,0,0.020260492,0.01447178,0,0
203,-85.50132,36.03015,17396,"MixedP",0.307916659784193,1742.2000259608,0.556886228,0.062874251,0.224550898,0,0.011976048,0,0,0,0,0,0.01497006,0,0.011976048,0.020958084,0,0
203,-85.50132,36.03015,17522,"MixedP",-1.5804166313416,1709.70002547652,0.588148148,0.047407407,0.201481481,0,0.023703704,0,0,0,0,0.014814815,0.014814815,0,0,0.011851852,0,0
203,-85.50132,36.03015,17777,"MixedP",-1.18916664008672,1794.8000267446,0.672340426,0.028368794,0.140425532,0,0.019858156,0,0,0,0,0,0,0,0.039716312,0.017021277,0,0
203,-85.50132,36.03015,17938,"MixedP",-0.871249980526045,1736.80002588034,0.736923076,0.030769231,0.126153846,0,0,0,0,0,0,0,0,0,0.015384615,0.030769231,0,0
234,-70.05,44.47,15,"Deciduous Forest",5.97083319987481,1186.00001767278,0.090062112,0.068322981,0.031055901,0.304347826,0.074534161,0.049689441,0.068322981,0.02173913,0.01552795,0.01242236,0.01552795,0,0.071428571,0,0,0
234,-70.05,44.47,35,"Deciduous Forest",5.94208320051742,1187.30001769215,0.089595376,0.049132948,0.063583815,0.317919075,0.01734104,0.069364162,0.023121387,0.060693642,0.011560694,0.014450867,0.020231214,0,0.089595376,0,0,0
234,-70.05,44.47,125,"Conifer/Hardwood",4.39958323499498,1204.20001794398,0.201680672,0.033613445,0.067226891,0.263305322,0.011204482,0.140056022,0.022408964,0.086834734,0.014005602,0.011204482,0,0,0.022408964,0,0,0
234,-70.05,44.47,135,"Conifer/Hardwood",5.35666654693584,1200.60001789033,0.136950905,0.087855297,0.080103359,0.26873385,0,0.126614987,0.015503876,0.085271318,0,0,0.036175711,0,0,0,0,0
234,-70.05,44.47,145,"Conifer/Hardwood",5.35666654693584,1200.60001789033,0.144927536,0.075362319,0.12173913,0.272463768,0,0.15942029,0,0.092753623,0,0,0,0,0,0,0,0
234,-70.05,44.47,155,"Conifer/Hardwood",4.36124990251847,1151.70001716167,0.218068536,0.08411215,0.059190031,0.271028037,0.012461059,0.121495327,0.018691589,0.093457944,0,0.018691589,0.018691589,0,0,0,0,0
234,-70.05,44.47,165,"Conifer/Hardwood",4.36124990251847,1151.70001716167,0.151589242,0.085574572,0.075794621,0.266503667,0.017114914,0.144254279,0.017114914,0.090464548,0.012224939,0,0.014669927,0,0,0,0,0
234,-70.05,44.47,185,"Conifer/Hardwood",5.4374998784624,1105.90001647919,0.151670951,0.084832905,0.092544987,0.259640103,0,0.174807198,0.010282776,0.084832905,0.01285347,0,0.020565553,0,0,0,0,0
234,-70.05,44.47,195,"Conifer/Hardwood",5.39916654598589,1128.30001681298,0.208571429,0.105714286,0.085714286,0.28,0,0.125714286,0.017142857,0.065714286,0,0.011428571,0,0,0,0,0,0
234,-70.05,44.47,215,"Conifer/Hardwood",4.79124989290722,1168.6000174135,0.146118722,0.079908676,0.061643836,0.285388128,0.011415525,0.150684932,0.015981735,0.079908676,0,0,0.020547945,0,0,0,0,0
234,-70.05,44.47,255,"Conifer/Hardwood",5.70208320588184,1177.60001754761,0.109467456,0.100591716,0.106508876,0.207100592,0,0.139053254,0.035502959,0.100591716,0.01183432,0,0,0,0,0,0,0
234,-70.05,44.47,295,"Conifer/Hardwood",5.52541654316398,1157.60001724958,0.133152174,0.0625,0.086956522,0.277173913,0.013586957,0.192934783,0.019021739,0.070652174,0,0,0.019021739,0,0,0,0,0
234,-70.05,44.47,375,"Conifer/Hardwood",5.09124988620169,1184.60001765192,0.086757991,0.077625571,0.063926941,0.260273973,0,0.198630137,0.015981735,0.100456621,0,0,0.038812785,0,0,0,0,0
234,-70.05,44.47,455,"Conifer/Hardwood",5.8724998687394,1234.10001838952,0.058252427,0.046116505,0.111650485,0.203883495,0,0.225728155,0,0.201456311,0,0,0.016990291,0,0,0,0,0
234,-70.05,44.47,975,"Conifer/Hardwood",5.55708320912284,1183.50001763552,0.081151833,0.031413613,0.02617801,0.251308901,0.015706806,0.306282723,0.015706806,0.151832461,0,0.013089005,0.020942408,0,0,0,0,0
234,-70.05,44.47,1015,"Conifer/Hardwood",5.40291654590207,1219.50001817197,0.095343681,0.050997783,0.059866962,0.241685144,0,0.281596452,0.011086475,0.101995565,0,0,0.031042129,0,0,0,0,0
234,-70.05,44.47,1215,"Deciduous Forest",5.04083322066193,1223.70001823455,0.065822785,0.030379747,0.012658228,0.286075949,0.015189873,0.260759494,0.020253165,0.15443038,0,0,0.020253165,0,0,0,0,0
234,-70.05,44.47,1255,"Deciduous Forest",4.94541655612799,1251.00001864135,0.052631579,0.035087719,0.012531328,0.293233083,0,0.288220551,0.01754386,0.170426065,0,0,0.025062657,0,0,0,0,0
234,-70.05,44.47,1295,"Deciduous Forest",5.03166655420015,1260.30001877993,0,0.050938338,0.024128686,0.28150134,0.010723861,0.238605898,0,0.222520107,0,0,0.021447721,0,0,0,0,0
234,-70.05,44.47,1375,"Deciduous Forest",5.42791654534328,1202.60001792014,0.079889807,0.041322314,0.011019284,0.26446281,0,0.341597796,0.011019284,0.126721763,0,0,0.027548209,0,0,0,0,0
234,-70.05,44.47,1495,"Deciduous Forest",5.58833320842435,1235.80001841486,0.083333333,0.050925926,0.011574074,0.219907407,0,0.273148148,0.018518519,0.196759259,0,0,0.018518519,0,0,0,0,0
235,-78.916667,46.4,467,"Conifer/Hardwood",3.77249991567805,899.500013403594,0.221021611,0.035363458,0.012770138,0.521611002,0.034381139,0,0,0.011787819,0.015717092,0,0.015717092,0,0,0,0,0
235,-78.916667,46.4,829,"Conifer/Hardwood",3.88083324658995,894.400013327599,0.222341568,0,0.012889366,0.409237379,0.018259936,0.107411386,0.066595059,0.026852846,0,0,0,0,0,0.010741139,0,0
235,-78.916667,46.4,1621,"Conifer/Hardwood",3.25374992727302,920.100013710558,0.260907505,0.027050611,0,0.442408377,0.02443281,0.082897033,0.057591623,0,0.017452007,0,0,0,0,0.012216405,0,0
235,-78.916667,46.4,2121,"Conifer/Hardwood",2.88916660208876,952.700014196336,0.336221837,0.032928943,0,0.359618718,0.025129983,0.081455806,0.032928943,0.013864818,0.014731369,0,0,0,0,0,0,0
235,-78.916667,46.4,2533,"Conifer/Hardwood",3.04708326522571,871.800012990832,0.371081901,0.03033367,0,0.298281092,0.018200202,0.063700708,0.101112235,0.012133468,0.011122346,0,0,0,0,0,0,0
235,-78.916667,46.4,3508,"Conifer/Hardwood",3.62999991886318,887.00001321733,0.321296296,0.042592593,0,0.37962963,0.027777778,0.034259259,0.069444444,0.015740741,0.019444444,0,0.012037037,0,0,0,0,0
235,-78.916667,46.4,4755,"Conifer/Hardwood",2.91791660144615,915.100013636053,0.466666667,0.044444444,0,0.29537037,0.013888889,0,0.050925926,0,0.012962963,0,0.011111111,0,0,0.010185185,0,0
235,-78.916667,46.4,6352,"Deciduous Forest",2.96958326695797,877.400013074279,0.585344057,0.068811439,0,0.118856122,0.028596961,0.043789097,0,0,0.026809651,0,0,0,0,0,0,0
235,-78.916667,46.4,6558,"Deciduous Forest",3.39333325748642,901.800013437867,0.720364742,0.043566363,0,0.100303951,0.025329281,0,0,0.011144883,0.013171226,0,0,0,0,0,0,0
235,-78.916667,46.4,6661,"Deciduous Forest",3.33124992554076,869.100012950599,0.709020369,0.046556741,0,0.074684772,0.02327837,0,0.015518914,0,0.020368574,0,0,0,0,0,0,0
235,-78.916667,46.4,6764,"Deciduous Forest",2.74583327195918,857.600012779236,0.712259372,0.038500507,0,0.094224924,0,0,0,0.011144883,0.017223911,0,0,0,0,0,0,0
235,-78.916667,46.4,6867,"Deciduous Forest",3.01291659932273,802.700011961162,0.702989393,0.045323047,0,0.06364513,0.033751205,0,0,0.011571842,0.014464802,0,0.015429122,0,0,0,0,0
235,-78.916667,46.4,6971,"Deciduous Forest",2.48958327768681,840.800012528896,0.762727272,0.033636364,0,0.065454545,0.03,0,0,0,0.022727273,0,0,0,0,0,0,0
235,-78.916667,46.4,7074,"Deciduous Forest",2.73249993892387,858.400012791157,0.700465116,0.039069767,0,0.08,0.035348837,0,0,0,0.023255814,0,0,0,0,0,0,0
235,-78.916667,46.4,7207,"Deciduous Forest",2.56083327609425,840.500012524426,0.802336903,0,0,0.055501461,0.012658228,0,0,0.013631938,0.018500487,0,0,0,0,0,0,0
235,-78.916667,46.4,7341,"Deciduous Forest",2.36958328036902,879.000013098121,0.771681416,0.037168142,0,0.068141593,0.018584071,0,0,0,0.019469027,0,0,0,0,0,0,0
235,-78.916667,46.4,7421,"Deciduous Forest",2.83499993663281,872.200012996793,0.80809031,0,0,0.062088429,0.014111007,0,0,0,0.012229539,0,0,0,0,0,0,0
235,-78.916667,46.4,7502,"Deciduous Forest",2.86583326927697,792.800011813641,0.732057417,0.033492823,0,0.041148325,0.042105263,0,0,0,0.022966507,0,0,0,0,0,0,0
235,-78.916667,46.4,7821,"Deciduous Forest",2.42291661251026,842.800012558699,0.771217712,0.029520295,0,0.063653137,0.018450185,0,0,0,0.015682657,0,0,0,0,0,0,0
235,-78.916667,46.4,7927,"Deciduous Forest",2.07416662030543,819.000012204051,0.658634538,0.050200803,0.012048193,0.123493976,0.019076306,0,0,0,0.018072289,0,0,0,0,0,0,0
235,-78.916667,46.4,8033,"Deciduous Forest",0.288333326888581,857.500012777746,0.77710233,0.029381966,0,0.063829787,0,0,0,0,0.015197568,0,0,0,0,0,0,0
235,-78.916667,46.4,8139,"Deciduous Forest",0.154583329878127,887.600013226271,0.670689655,0.040517241,0.015517241,0.081896552,0.011206897,0,0,0,0.018103448,0.012931034,0.015517241,0,0,0,0,0
235,-78.916667,46.4,8257,"Deciduous Forest",0.327499992679805,858.500012792647,0.618348624,0.03853211,0.018348624,0.148623853,0.062385321,0,0,0,0.01559633,0,0,0,0,0,0,0
235,-78.916667,46.4,8379,"Conifer/Hardwood",1.3083333040898,874.900013037026,0.575095057,0,0.020912548,0.189163498,0.045627377,0,0,0,0.017110266,0.012357414,0,0,0,0,0,0
235,-78.916667,46.4,8501,"Conifer/Hardwood",0.661666651877264,858.600012794137,0.589965398,0,0.019896194,0.162629758,0.088235294,0,0,0,0.011245675,0.016435986,0,0,0,0,0,0
235,-78.916667,46.4,8623,"Conifer/Hardwood",1.42749996809289,821.900012247264,0.344627299,0.033881897,0.030009681,0.379477251,0.056147144,0,0,0,0.01839303,0.013552759,0,0,0,0,0,0
235,-78.916667,46.4,8857,"Conifer/Hardwood",0.845416647770132,859.400012806058,0.549767442,0.040930233,0.03255814,0.15627907,0.040930233,0,0.013953488,0,0.012093023,0.011162791,0.011162791,0,0,0,0,0
235,-78.916667,46.4,9508,"Conifer/Hardwood",-0.123749997233972,841.800012543797,0.48692153,0.051307847,0.036217304,0.14889336,0.118712274,0,0.019114688,0,0.020120724,0,0,0,0,0,0,0
235,-78.916667,46.4,9942,"Conifer/Hardwood",-0.759166649697969,756.900011278689,0.463619403,0.066231343,0.086753731,0.200559701,0,0,0.013992537,0,0.016791045,0,0,0,0,0,0.010261194,0
235,-78.916667,46.4,10798,"MixedP",-3.09708326410813,777.200011581182,0.18804243,0.106075217,0.204435873,0.081967213,0,0,0.045323047,0,0.035679846,0,0.027000964,0.013500482,0,0.019286403,0.012536162,0
236,-122.491667,45.8,-30,"MixedP",10.2137497717049,1918.50002858788,0,0,0.011299435,0,0.141242938,0.053672316,0.096045198,0,0,0.028248588,0.025423729,0.011299435,0.079096045,0,0,0
236,-122.491667,45.8,-3,"MixedP",9.31708312508029,1931.50002878159,0,0,0,0,0.263038549,0.049886621,0.054421769,0,0,0.015873016,0.020408163,0,0.097505669,0,0,0
236,-122.491667,45.8,51,"MixedP",8.98166646591077,1992.30002968758,0,0,0,0,0.152542373,0.086864407,0.082627119,0,0,0.025423729,0.019067797,0,0.06779661,0,0,0
236,-122.491667,45.8,78,"MixedP",8.63916647356624,2017.70003006607,0,0,0,0,0.122406639,0.082987552,0.066390041,0,0,0.05186722,0.020746888,0.018672199,0.014522822,0.010373444,0,0
236,-122.491667,45.8,105,"MixedP",8.84583313561355,2032.40003028512,0,0,0,0,0.150588235,0.065882353,0.218823529,0,0,0.030588235,0.028235294,0,0.021176471,0,0,0
236,-122.491667,45.8,127,"MixedP",8.89583313449596,2051.50003056973,0,0,0,0,0.124752475,0.065346535,0.156435644,0,0,0.035643564,0.033663366,0,0.015841584,0,0,0
236,-122.491667,45.8,148,"MixedP",9.21166646076987,2009.00002993643,0,0,0,0,0.106960951,0.222410866,0.13582343,0,0,0.032258065,0,0,0,0,0,0
236,-122.491667,45.8,170,"MixedP",8.77166647060464,2051.30003056675,0,0,0,0,0.129973475,0.037135279,0.217506631,0,0,0.047745358,0.015915119,0,0,0,0,0
236,-122.491667,45.8,192,"MixedP",9.3724997905083,1987.80002962053,0,0,0,0,0.102345416,0.0554371,0.106609808,0,0,0.029850746,0.021321962,0,0,0,0,0
236,-122.491667,45.8,216,"MixedP",9.44249978894368,2064.60003076494,0,0,0,0,0.149253731,0.036247335,0.089552239,0,0,0.031982942,0.014925373,0,0,0,0,0
236,-122.491667,45.8,240,"MixedP",8.85416646876062,2049.30003053695,0,0,0,0,0.082872928,0.055248619,0.41160221,0,0,0.027624309,0.011049724,0,0.011049724,0,0,0
236,-122.491667,45.8,333,"MixedP",9.09083313013737,2059.20003068447,0,0,0,0,0.103274559,0.062972292,0.317380353,0,0,0.042821159,0.035264484,0.010075567,0.010075567,0,0,0
236,-122.491667,45.8,424,"MixedP",9.84374977997504,2049.40003053844,0,0,0,0,0.100934579,0.03364486,0.177570093,0,0,0.028037383,0.022429907,0,0.014953271,0,0,0
236,-122.491667,45.8,513,"MixedP",9.11541646292123,1976.70002945513,0,0,0,0,0.156448203,0.044397463,0.21141649,0,0,0.040169133,0.012684989,0,0,0,0,0
236,-122.491667,45.8,602,"MixedP",9.8208331138206,2088.40003111959,0,0,0,0,0.169014085,0.025352113,0.067605634,0,0,0.028169014,0.030985915,0,0.014084507,0,0,0
236,-122.491667,45.8,721,"MixedP",9.14708312888009,2028.90003023297,0,0,0,0,0.189655172,0.056034483,0.209051724,0,0,0.034482759,0.032327586,0,0.010775862,0,0,0
236,-122.491667,45.8,793,"MixedP",9.95249977754429,2060.00003069639,0,0,0,0,0.137323944,0.088028169,0.283450704,0,0,0.042253521,0.017605634,0,0,0,0,0
236,-122.491667,45.8,889,"MixedP",9.44708312217457,2114.90003151447,0,0,0,0,0.163967611,0.060728745,0.273279352,0,0,0.111336032,0.032388664,0.016194332,0.016194332,0,0,0
236,-122.491667,45.8,1212,"MixedP",9.1362497957889,2079.50003098696,0,0,0,0,0.08677686,0.088842976,0.128099174,0,0,0.059917355,0.041322314,0,0,0,0,0
236,-122.491667,45.8,1904,"MixedP",9.29291645895379,2075.1000309214,0,0,0,0,0.189130435,0.07173913,0,0,0,0.080434783,0.063043478,0.013043478,0,0,0,0
236,-122.491667,45.8,2729,"MixedP",9.33083312477296,2114.80003151298,0,0,0,0,0.152749491,0.089613035,0.091649695,0,0,0.061099796,0.034623218,0.020366599,0,0,0,0
236,-122.491667,45.8,3167,"MixedP",9.0879164635359,2135.40003181994,0,0,0,0,0.140425532,0.053191489,0.119148936,0,0,0.080851064,0.029787234,0,0.019148936,0,0,0
236,-122.491667,45.8,3801,"MixedP",8.70333313879867,2095.20003122091,0,0,0,0,0.105540897,0.034300792,0.055408971,0,0,0.105540897,0.039577836,0,0,0,0,0
236,-122.491667,45.8,4442,"MixedP",9.75041644872787,2056.80003064871,0,0,0,0,0.132118451,0.043280182,0.054669704,0,0,0.072892938,0.082004556,0.013667426,0.041002278,0,0,0
236,-122.491667,45.8,5085,"MixedP",9.91291644509571,2143.40003193915,0,0.039274924,0,0,0.166163142,0.063444109,0.060422961,0,0,0.069486405,0.027190332,0,0.051359517,0,0.018126888,0
236,-122.491667,45.8,5724,"MixedP",9.24124979344197,2038.40003037453,0,0,0,0,0.089820359,0.053892216,0.089820359,0,0,0.047904192,0.047904192,0.011976048,0.023952096,0,0,0
236,-122.491667,45.8,6140,"MixedP",9.08041646370354,2054.00003060699,0,0.054455446,0,0,0.131188119,0.02970297,0.02970297,0,0,0.024752475,0,0.014851485,0.051980198,0,0,0
236,-122.491667,45.8,6324,"MixedP",9.72916644920284,2202.30003281683,0,0.039506173,0,0,0.069135802,0.04691358,0.039506173,0,0,0.041975309,0.022222222,0,0.054320988,0,0,0
236,-122.491667,45.8,6470,"SpruceP",9.04624979780056,2131.70003176481,0,0,0,0,0.023839398,0,0,0,0,0.018820577,0,0,0,0.010037641,0,0
236,-122.491667,45.8,6611,"SpruceP",9.80749978078529,2144.00003194809,0,0.049528302,0,0,0.061320755,0.049528302,0.018867925,0,0,0.096698113,0,0,0.014150943,0,0,0
236,-122.491667,45.8,6752,"SpruceP",9.49791645437169,2199.5000327751,0,0.066115702,0,0,0.071625344,0,0.013774105,0,0,0.022038567,0,0,0.063360882,0.019283747,0.011019284,0
236,-122.491667,45.8,7042,"SpruceP",9.33541645800384,2265.40003375709,0,0,0,0,0.027534418,0,0.01126408,0,0,0,0,0,0.017521902,0,0,0
236,-122.491667,45.8,7312,"MixedP",8.72958313821194,2093.40003119409,0,0.065656566,0,0.032828283,0.073232323,0,0.03030303,0,0,0.058080808,0,0.015151515,0.083333333,0.01010101,0,0
236,-122.491667,45.8,8585,"MixedP",9.08958313016531,2155.50003211945,0,0.066176471,0,0,0.196078431,0,0,0,0,0.039215686,0,0.022058824,0.075980392,0,0,0
236,-122.491667,45.8,9748,"SpruceP",8.88708313469154,2001.10002981871,0,0,0,0,0.054676259,0,0,0,0,0.010071942,0,0,0.018705036,0.020143885,0,0
236,-122.491667,45.8,10118,"MixedP",9.45833312192311,2267.90003379434,0,0.045553145,0,0,0.232104121,0,0.019522777,0,0,0,0,0.041214751,0,0.084598698,0.017353579,0
236,-122.491667,45.8,10515,"MixedP",8.94541646672102,2246.20003347099,0,0.040935673,0,0,0.20662768,0,0.01754386,0,0,0.050682261,0,0.037037037,0.136452242,0.013645224,0,0
236,-122.491667,45.8,11172,"MixedP",8.65041647331479,2129.10003172606,0,0,0,0,0.276595745,0,0,0,0,0.05106383,0,0.046808511,0.046808511,0.017021277,0.038297872,0
236,-122.491667,45.8,11617,"MixedP",8.52708314273817,1985.60002958775,0,0,0,0,0.135391924,0,0,0,0,0,0,0,0.059382423,0.06175772,0.014251781,0
236,-122.491667,45.8,11979,"MixedP",8.29541648124965,2113.30003149062,0.132352941,0,0.014705882,0,0.147058824,0.029411765,0.018382353,0,0,0.125,0,0.049632353,0.020220588,0,0.016544118,0
236,-122.491667,45.8,12160,"MixedP",7.82541649175497,1997.60002976656,0.126684636,0,0.026954178,0,0.237196765,0,0,0,0,0.188679245,0,0.016172507,0.016172507,0,0.02425876,0
236,-122.491667,45.8,12427,"MixedP",7.80833315880348,1966.90002930909,0.243589743,0,0.030769231,0,0.215384615,0.028205128,0.017948718,0,0,0.153846154,0,0.033333333,0.041025641,0.015384615,0.041025641,0
236,-122.491667,45.8,12512,"MixedP",7.55999983102083,2081.40003101528,0.172018349,0,0.02293578,0,0.291284404,0,0.01146789,0,0,0.155963303,0,0.066513761,0.043577982,0.013761468,0.025229358,0
236,-122.491667,45.8,12597,"MixedP",8.42333314505716,2020.10003010184,0.105809128,0,0.020746888,0,0.176348548,0,0.010373444,0,0,0.076763485,0,0.043568465,0.043568465,0.03526971,0.03526971,0
236,-122.491667,45.8,12850,"Mountain vegetation",7.52999983169138,2120.50003159791,0.449029126,0,0.101941748,0,0.13592233,0,0,0,0,0.031553398,0,0.012135922,0.067961165,0.012135922,0.058252427,0
